stablecoin_type,stablecoin_size,market_regime,return_to_liquidity_ratio,total_return,total_risk
USDT,1.5,stress,2.4692677901646465,0.07565446044604858,10.212806234488927
USDT,1.5,extreme,1.5432923688528926,0.07565446044604456,16.340489975181534
USDT,1.55,normal,2.7,0.043230675929423874,4.019882700071671
USDT,1.55,stress,2.429102328512711,0.07565408390839594,10.381624385871708
USDT,1.55,extreme,1.518188955320432,0.07565408390838908,16.610599017393366
USDT,1.6,normal,2.7,0.04323027618705542,4.0842049074797675
USDT,1.6,stress,2.390834458215503,0.07565370737057572,10.547740923761399
USDT,1.6,extreme,1.4942715363836487,0.07565370737073727,16.87638547806603
USDT,1.65,normal,2.7,0.043229876444686954,4.147529690096037
USDT,1.65,stress,2.3543193073801363,0.07565333083309043,10.71128154337976
USDT,1.65,extreme,1.4714495671125742,0.07565333083308554,17.138050469406636
USDT,1.7,normal,2.7,0.0432294767023185,4.209902057551273
USDT,1.7,stress,2.319427030357517,0.07565295429543487,10.87236248511106
USDT,1.7,extreme,1.4496418939734452,0.07565295429543062,17.395779976176755
USDT,1.75,normal,2.7,0.04322907695995005,4.271363732828281
USDT,1.75,stress,2.286040861496313,0.07565257775779193,11.031091501469492
USDT,1.75,extreme,1.4287755384361394,0.0756525777571273,17.649746402184473
USDT,1.8,normal,2.7,0.043228677217581585,4.331953478751481
USDT,1.8,stress,2.2540554684095557,0.0756522012201295,11.187568700118563
USDT,1.8,extreme,1.408784667755994,0.07565220122000645,17.900109920160308
USDT,1.85,normal,2.7,0.04322827747521313,4.391707383924088
USDT,1.85,stress,2.22337555173537,0.07565182468247857,11.341887282369886
USDT,1.85,extreme,1.3896097198365123,0.07565182468144015,18.147019651517834
USDT,1.9,normal,2.7,0.04322787773284467,4.450659114104298
USDT,1.9,stress,2.1939146489483683,0.07565144814482032,11.494134192364488
USDT,1.9,extreme,1.371196655592731,0.07565144814481492,18.390614707781854
USDT,1.95,normal,2.7,0.043227477990476215,4.508840133992995
USDT,1.95,stress,2.165594107985933,0.075651071607161,11.644390689863046
USDT,1.95,extreme,1.3534963174912062,0.0756510716071653,18.63102510378196
USDT,2.0,normal,2.7,0.04322707824810776,4.5662799035815
USDT,2.0,stress,2.138342202937162,0.0756506950617726,11.792732855988643
USDT,2.0,extreme,1.336463876820712,0.07565069506950886,18.86837257172333
USDT,2.05,normal,2.7,0.043226678505739295,4.623006052537524
USDT,2.05,stress,2.1120933689667605,0.07565031853183636,11.939232050276992
USDT,2.05,extreme,1.3200583556044234,0.07565031853185508,19.102771280445044
USDT,2.1,normal,2.7,0.04322627876337084,4.679044535559037
USDT,2.1,stress,2.0867875383898804,0.07564994199420137,12.083955298514514
USDT,2.1,extreme,1.304242211493679,0.07564994199420304,19.334328477623597
USDT,2.15,normal,2.7,0.043225879021002375,4.734419771174838
USDT,2.15,stress,2.0623695617235365,0.07564956545651777,12.226965664565778
USDT,2.15,extreme,1.2889809760771465,0.0756495654565497,19.563145063314476
USDT,2.2,normal,2.7,0.04322547927863392,4.789154766097823
USDT,2.2,stress,2.0387887018662894,0.07564918891889479,12.368322564871677
USDT,2.2,extreme,1.2742429386874905,0.07564918890434566,19.78931609966167
USDT,2.25,normal,2.7,0.04322507953626546,4.8432712269275005
USDT,2.25,stress,2.0159981903223185,0.07564881238124173,12.508082058206437
USDT,2.25,extreme,1.2599988689514507,0.07564881238123763,20.012931293129192
USDT,2.3,normal,2.7,0.043224679793897006,4.896789660739996
USDT,2.3,stress,1.9939548368083033,0.07564843568649234,12.646297079222679
USDT,2.3,extreme,1.246221773002312,0.07564843584354658,20.23407536881111
USDT,2.35,normal,2.7,0.04322428005152854,4.949729465887647
USDT,2.35,stress,1.9726186847685552,0.07564805930592738,12.783017804376634
USDT,2.35,extreme,1.232886677980349,0.07564805930593049,20.452828487003423
USDT,2.4,normal,2.7,0.043223880309160086,5.002109014148206
USDT,2.4,stress,1.9519527066402518,0.07564768276828081,12.918291601181162
USDT,2.4,extreme,1.2199704416501547,0.07564768276827764,20.66926656188904
USDT,2.45,normal,2.7,0.04322348056679163,5.05394572521006
USDT,2.45,stress,1.9319225334156325,0.07564730623062497,13.052163483470666
USDT,2.45,extreme,1.2074515833847672,0.07564730623062432,20.883461573552943
USDT,2.5,normal,2.7,0.043223080824423166,5.105256134349711
USDT,2.5,stress,1.9124962141695327,0.07564692969297461,13.184676154739986
USDT,2.5,extreme,1.1953101338559553,0.07564692969296971,21.095481847582658
USDT,2.55,normal,2.7,0.04322268108205472,5.15605595404682
USDT,2.55,stress,1.8936440016255416,0.07564655315531436,13.31587019354885
USDT,2.55,extreme,1.183527501015933,0.07564655315531438,21.305392309678712
USDT,2.6,normal,2.7,0.04322228133968626,5.206360130187688
USDT,2.6,stress,1.8753381605185062,0.07564617661766734,13.44578419868414
USDT,2.6,extreme,1.1720863503249046,0.07564617661695426,21.513254717676446
USDT,2.65,normal,2.7,0.043221881597317796,5.256182893426964
USDT,2.65,stress,1.857552795940494,0.07564580008001329,13.574454921789217
USDT,2.65,extreme,1.1609704974627983,0.0756458000800113,21.719127874862373
USDT,2.7,normal,2.7,0.04322148185494934,5.305537806207828
USDT,2.7,stress,1.8402636992525927,0.07564542354235516,13.701917388810076
USDT,2.7,extreme,1.1501648120328667,0.07564542354235824,21.92306782209708
USDT,2.75,normal,2.7,0.07397380455361038,5.770858818416926
USDT,2.75,stress,1.823448209477688,0.07564504700470043,13.828205011348313
USDT,2.75,extreme,1.1396551309242968,0.07564504700445265,22.125128018070434
USDT,2.8,normal,2.7,0.0744994041232675,6.593103720432461
USDT,2.8,stress,1.8070850883683762,0.07564467046705399,13.953349688946457
USDT,2.8,extreme,1.1294281802302688,0.07564467046706055,22.325359502315603
USDT,2.85,normal,2.7,0.07159101927073801,5.8839902555170145
USDT,2.85,stress,1.7911544075840513,0.07564429392940783,14.077381903186211
USDT,2.85,extreme,1.1194715047399846,0.07564429392939098,22.52381104509388
USDT,2.9,normal,2.7,0.055237109044290106,6.251975520283434
USDT,2.9,stress,1.7756374466134883,0.07564391739175572,14.200330804396371
USDT,2.9,extreme,1.1097734041334328,0.07564391739174184,22.72052928702997
USDT,2.95,normal,2.7,0.07475335954793395,6.32633637051215
USDT,2.95,stress,1.7605166002742032,0.07564354084684913,14.32222429012551
USDT,2.95,extreme,1.1003228751595822,0.07564354085408603,22.915558866638815
USDT,3.0,normal,2.7,0.06184745464398275,5.836499810930217
USDT,3.0,stress,1.7457752946148157,0.07564316431619145,14.443089086651554
USDT,3.0,extreme,1.091109559133922,0.07564316431643565,23.108942538724246
USDT,3.05,normal,2.7,0.07103600185168477,6.295018597356515
USDT,3.05,stress,1.731397910704087,0.07564278777878088,14.562950802379895
USDT,3.05,extreme,1.082123694190612,0.07564278777830438,23.300721283649047
USDT,3.1,normal,2.7,0.07054726238382962,6.657372591715038
USDT,3.1,stress,1.7173697148554516,0.07564241124115108,14.681834005967623
USDT,3.1,extreme,1.0733560717846742,0.07564241124113312,23.49093440954225
USDT,3.15,normal,2.7,0.06539931055251788,6.536027011624862
USDT,3.15,stress,1.7036767952239054,0.07564203470325975,14.799762277938111
USDT,3.15,extreme,1.0647979970155386,0.07564203470120325,23.6796196440439
USDT,3.2,normal,2.7,0.05519418262124538,6.581078796472509
USDT,3.2,stress,1.690306003797913,0.0756416581411104,14.916758261749205
USDT,3.2,extreme,1.0564412523593913,0.07564165816581547,23.866813226916943
USDT,3.25,normal,2.7,0.07564128162873271,6.013137495855463
USDT,3.25,stress,1.6772449032001482,0.07564128162816439,15.032843739524344
USDT,3.25,extreme,1.0482780645001104,0.07564128162812037,24.052549983224544
USDT,3.3,normal,2.7,0.07495275496866641,6.564265836094951
USDT,3.3,stress,1.6644817182698934,0.07564090509051824,15.14803962904469
USDT,3.3,extreme,1.040301073918678,0.07564090509050919,24.236863406468732
USDT,3.35,normal,2.7,0.07153096296558929,6.454440015746927
USDT,3.35,stress,1.652005291198359,0.07564052855286055,15.262366078337674
USDT,3.35,extreme,1.0325033069989438,0.07564052855285348,24.419785725338716
USDT,3.4,normal,2.7,0.05600103728636689,6.537466364232576
USDT,3.4,stress,1.6398050406304283,0.07564015201518569,15.375842481474827
USDT,3.4,extreme,1.0248781503939202,0.0756401520152046,24.601347970368217
USDT,3.45,normal,2.7,0.06636443245578516,6.935323161275536
USDT,3.45,stress,1.6278709239095142,0.07563977547756806,15.488487522075904
USDT,3.45,extreme,1.0174193274435583,0.07563977547743744,24.781580035275926
USDT,3.5,normal,2.7,0.07263756064528351,6.830264307246893
USDT,3.5,stress,1.6161934023229996,0.07563939893991466,15.60031920915654
USDT,3.5,extreme,1.010120876451802,0.07563939893952774,24.96051073452458
USDT,3.55,normal,2.7,0.05928761163783566,7.209999261796003
USDT,3.55,stress,1.6047634090461564,0.07563902240224131,15.711354910815137
USDT,3.55,extreme,1.0029771306538346,0.07563902240224063,25.13816785730432
USDT,3.6,normal,2.7,0.07563864586465997,6.328644554280957
USDT,3.6,stress,1.5935723195488347,0.07563864586443915,15.821611385639034
USDT,3.6,extreme,0.9959826997169511,0.07563864586458818,25.31457821709954
USDT,3.65,normal,2.7,0.07563826932634125,6.372441924962838
USDT,3.65,stress,1.582611924226442,0.07563826932694433,15.931104812469052
USDT,3.65,extreme,0.9891324526415822,0.07563826932689771,25.48976769993333
USDT,3.7,normal,2.7,0.058489138800665336,7.206237808383434
USDT,3.7,stress,1.5718744031043843,0.07563789278059077,16.039850815732944
USDT,3.7,extreme,0.9824215019367352,0.07563789278927449,25.663761308210635
USDT,3.75,normal,2.7,0.07485232450038058,7.520985075226233
USDT,3.75,stress,1.5613523023372171,0.07563751625162848,16.147864501476334
USDT,3.75,extreme,0.975845188960783,0.07563751625162216,25.83658320235938
USDT,3.8,normal,2.7,0.06911900967193885,7.0600117991393665
USDT,3.8,stress,1.551038512520555,0.07563713971399977,16.2551604625823
USDT,3.8,extreme,0.9693990704365015,0.0756371396953966,26.008256730752677
USDT,3.85,normal,2.7,0.05627967659444356,6.762464404875199
USDT,3.85,stress,1.5409262484392803,0.07563676317630284,16.361752820835555
USDT,3.85,extreme,0.9630789052745511,0.07563676317632101,26.178804513343152
USDT,3.9,normal,2.7,0.06466683561631335,7.340303309606208
USDT,3.9,stress,1.5310090303309798,0.07563638663866318,16.46765523917513
USDT,3.9,extreme,0.9568806439568496,0.07563638663866107,26.348248382679824
USDT,3.95,normal,2.7,0.07563601009984826,6.629152377533895
USDT,3.95,stress,1.5212806664562846,0.07563601008419986,16.5728809399317
USDT,3.95,extreme,0.9508004165157795,0.07563601010100958,26.5166095103249
USDT,4.0,normal,2.7,0.06732925352177736,7.553842468044778
USDT,4.0,stress,1.5117352366931454,0.0756356335633575,16.677442744274703
USDT,4.0,extreme,0.9448345229337507,0.07563563356166478,26.68390839022723
USDT,4.05,normal,2.7,0.067328887111683,7.600907362442806
USDT,4.05,stress,1.5023670777033176,0.07563525702570369,16.78135305017644
USDT,4.05,extreme,0.9389794235645738,0.07563525702570455,26.850164880282595
USDT,4.1,normal,2.7,0.06732852070158864,7.647682618469317
USDT,4.1,stress,1.493170768497032,0.0756348804880556,16.884623889824013
USDT,4.1,extreme,0.9332317303106449,0.07563488048804926,27.015398223716154
USDT,4.15,normal,2.7,0.06732282791799302,7.912349437300005
USDT,4.15,stress,1.4841411174020813,0.07563450395040228,16.987266925757233
USDT,4.15,extreme,0.9275881983762959,0.0756345039503958,27.179627081209386
USDT,4.2,normal,2.7,0.06732245513124535,7.959871482817871
USDT,4.2,stress,1.4752731497126241,0.07563412741274303,17.089293470269368
USDT,4.2,extreme,0.9220457185703909,0.07563412741274211,27.342869552430642
USDT,4.25,normal,2.7,0.06534669926854897,7.733330945775629
USDT,4.25,stress,1.466562096168639,0.07563375087508922,17.190714499958943
USDT,4.25,extreme,0.9166013101053992,0.0756337508750892,27.505143199934302
USDT,4.3,normal,2.7,0.06970011825798261,8.126354553365681
USDT,4.3,stress,1.458003382174326,0.07563337433744871,17.29154066950937
USDT,4.3,extreme,0.911252113858944,0.0756333743374387,27.666465071211622
USDT,4.35,normal,2.7,0.06969972883829474,8.173464249780348
USDT,4.35,stress,1.4495926176998963,0.07563299779978153,17.391782324744963
USDT,4.35,extreme,0.905995386062438,0.07563299779978572,27.826851719593392
USDT,4.4,normal,2.7,0.06969933941860688,8.220303969919103
USDT,4.4,stress,1.4413255878168287,0.07563262126211746,17.491449515043982
USDT,4.4,extreme,0.9008284923855157,0.07563262126211173,27.986319224068325
USDT,4.45,normal,2.7,0.06407540729459307,7.861065798033728
USDT,4.45,stress,1.4331982438189839,0.07563224472447402,17.590552005082913
USDT,4.45,extreme,0.8957489023868664,0.07563224472447402,28.144883208132615
USDT,4.5,normal,2.7,0.06428774394685072,7.873799683289414
USDT,4.5,stress,1.4252066948884392,0.07563186818681927,17.689099285990352
USDT,4.5,extreme,0.8907541843052736,0.0756318681868186,28.30255885758433
USDT,4.55,normal,2.7,0.0639308732654242,7.397495643068678
USDT,4.55,stress,1.4173472002660876,0.07563149164916945,17.787100585979843
USDT,4.55,extreme,0.8858420001663146,0.07563149164916881,28.45936093756719
USDT,4.6,normal,2.7,0.07563111511155217,7.153825952170657
USDT,4.6,stress,1.409616161891782,0.0756311151115319,17.884564880421255
USDT,4.6,extreme,0.8810101011823468,0.07563111511151102,28.61530380866666
USDT,4.65,normal,2.7,0.06484862459086306,7.3435783744558405
USDT,4.65,stress,1.4020101174811022,0.07563073857381013,17.981500901408335
USDT,4.65,extreme,0.8762563234254348,0.07563073857385981,28.770401442280573
USDT,4.7,normal,2.7,0.07140626782224303,7.763236732944595
USDT,4.7,stress,1.3945257340062804,0.07563036203620799,18.07791714700796
USDT,4.7,extreme,0.8715785837539249,0.07563036203620468,28.924667435211475
USDT,4.75,normal,2.7,0.07562998549858717,7.269528755901446
USDT,4.75,stress,1.387159801561025,0.07562998549855134,18.17382188974478
USDT,4.75,extreme,0.8669748759756385,0.07562998549854981,29.078115023591128
USDT,4.8,normal,2.7,0.07418608966610055,7.853582610521012
USDT,4.8,stress,1.3799092275702476,0.07562960896089688,18.269223185080065
USDT,4.8,extreme,0.8624432672314041,0.0756296089608969,29.230757096128134
USDT,4.85,normal,2.7,0.07332987711702067,7.934486213558187
USDT,4.85,stress,1.3727710313349668,0.07562923242256683,18.36412887904555
USDT,4.85,extreme,0.857981894584176,0.07562923242324779,29.382606206743546
USDT,4.9,normal,2.7,0.07562885588524786,7.383418646639006
USDT,4.9,stress,1.365742338880072,0.07562885588559091,18.458546616635275
USDT,4.9,extreme,0.8535889618001337,0.0756288558855768,29.533674586607862
USDT,4.95,normal,2.7,0.06876261899687423,8.007512725476092
USDT,4.95,stress,1.3588203780938877,0.07562847934793931,18.55248384730798
USDT,4.95,extreme,0.8492627364455568,0.07562847935377355,29.683974153198474
USDT,5.0,normal,2.7,0.07646746276129618,8.112927834183708
USDT,5.0,stress,1.3520024741300771,0.07562810281021852,18.645947833510224
USDT,5.0,extreme,0.8450015463311397,0.07562810281028168,29.83351653364687
USDT,5.05,normal,2.7,0.07562772627265617,7.495578262597983
USDT,5.05,stress,1.3452860450634307,0.07562772627262757,18.738945656488415
USDT,5.05,extreme,0.840803778164798,0.07562772627246009,29.982313050309585
USDT,5.1,normal,2.7,0.07562734973431552,7.532593688974082
USDT,5.1,stress,1.3386685977827302,0.07562734973497225,18.831484222516735
USDT,5.1,extreme,0.8366678736142052,0.07562734973497123,30.130374756026406
USDT,5.15,normal,2.7,0.07038917785905321,7.804440382748015
USDT,5.15,stress,1.332147724098143,0.075626973197323,18.923570269086103
USDT,5.15,extreme,0.8325923275613365,0.07562697319731944,30.277712430536436
USDT,5.2,normal,2.7,0.07562659665919834,7.606084148186193
USDT,5.2,stress,1.3257210970594722,0.07562659665966724,19.015210370519988
USDT,5.2,extreme,0.828575685662173,0.07562659665966662,30.42433659283163
USDT,5.25,normal,2.7,0.0756262201220772,7.642564377399606
USDT,5.25,stress,1.3193864674658202,0.07562622012191828,19.106410943458062
USDT,5.25,extreme,0.8246165421661125,0.07562622012201312,30.570257509572173
USDT,5.3,normal,2.7,0.07496228724907969,8.323816532243557
USDT,5.3,stress,1.3131416605577488,0.07562584358388462,19.197178252081603
USDT,5.3,extreme,0.8207135378483054,0.07562584358366001,30.715485203250108
USDT,5.35,normal,2.7,0.07430987262052806,8.798452172011945
USDT,5.35,stress,1.3069845728792926,0.07562546704672027,19.28751841350278
USDT,5.35,extreme,0.8168653580469828,0.07562546704671771,30.860029461700694
USDT,5.4,normal,2.7,0.0725672688220548,8.519975776083093
USDT,5.4,stress,1.3009131692879767,0.07562509050905264,19.377437401771196
USDT,5.4,extreme,0.8130707308049877,0.07562509050905622,31.0038998428353
USDT,5.45,normal,2.7,0.0756247139714252,7.7867764212509405
USDT,5.45,stress,1.2949254801603993,0.07562471397139879,19.46694105312051
USDT,5.45,extreme,0.809328425100251,0.07562471397139939,31.147105684992997
USDT,5.5,normal,2.7,0.07562433743393994,7.822414028150093
USDT,5.5,stress,1.289019598669411,0.07562433743374346,19.556035070324402
USDT,5.5,extreme,0.8056372491683822,0.07562433743374795,31.289656112520888
USDT,5.55,normal,2.7,0.07562396089614326,7.857890010718351
USDT,5.55,stress,1.283193678251901,0.0756239608960903,19.644725026781895
USDT,5.55,extreme,0.8019960489074379,0.07562396089609287,31.431560042852112
USDT,5.6,normal,2.7,0.07562358435777072,7.893206548223422
USDT,5.6,stress,1.2774459301780625,0.0756235843584387,19.733016370641373
USDT,5.6,extreme,0.7984037067970192,0.07562358353256698,31.572825830994056
USDT,5.65,normal,2.7,0.07496357542017128,8.933977502746341
USDT,5.65,stress,1.2717746212431733,0.07562320782078351,19.82091442870619
USDT,5.65,extreme,0.7948591382770026,0.07562320782079147,31.713463085932474
USDT,5.7,normal,2.7,0.07157924254907719,7.9009702663970405
USDT,5.7,stress,1.2661780715710043,0.07562283128313127,19.908424410189163
USDT,5.7,extreme,0.7913612947318777,0.07562283128313117,31.853479056302618
USDT,5.75,normal,2.7,0.07562245474479518,7.998220564087134
USDT,5.75,stress,1.2606546525225115,0.07562245474547877,19.995551410309382
USDT,5.75,extreme,0.787909157826559,0.07562245474547676,31.992882256494592
USDT,5.8,normal,2.7,0.07562207820753704,8.032920165488855
USDT,5.8,stress,1.2552027847048381,0.0756220782073041,20.082300413603868
USDT,5.8,extreme,0.7845017404398875,0.07562207820782378,32.13168066201307
USDT,5.85,normal,2.7,0.07433221708809487,8.62905392909458
USDT,5.85,stress,1.2498209360682924,0.07562170167016755,20.16867629802489
USDT,5.85,extreme,0.7811380850426825,0.07562170167016768,32.26988207683989
USDT,5.9,normal,2.7,0.07599453071517974,8.511542636129453
USDT,5.9,stress,1.2445076201069114,0.07562132513251428,20.25468383659981
USDT,5.9,extreme,0.777817262566814,0.07562132513251384,32.40749413855975
USDT,5.95,normal,2.7,0.07163318883667985,8.417774712882938
USDT,5.95,stress,1.239261394126324,0.07562094859132987,20.3403277010396
USDT,5.95,extreme,0.774538371326687,0.07562094859485947,32.544524323277564
USDT,6.0,normal,2.7,0.0720976640053182,8.755110787523373
USDT,6.0,stress,1.2340808575905011,0.0756205720558746,20.4256124685166
USDT,6.0,extreme,0.7713005359906612,0.07562057205705802,32.68097995028214
USDT,6.05,normal,2.7,0.07209730219635116,8.791514731602849
USDT,6.05,stress,1.2289646505552714,0.0756201955192481,20.510542616795732
USDT,6.05,extreme,0.7681029065969548,0.07562019551953972,32.81686818700356
USDT,6.1,normal,2.7,0.0757647776991496,9.288002892026116
USDT,6.1,stress,1.2239114521914798,0.075619818981902,20.595122532898003
USDT,6.1,extreme,0.7649446576196757,0.07561981898189885,32.952196052635394
USDT,6.15,normal,2.7,0.07561944244420715,8.271742605772642
USDT,6.15,stress,1.2189199793113374,0.07561944244425285,20.67935651443834
USDT,6.15,extreme,0.7618249870695805,0.07561944244425226,33.08697042310131
USDT,6.2,normal,2.7,0.07561906590659662,8.30529950869758
USDT,6.2,stress,1.2139889850275314,0.07561906590644837,20.76324877163347
USDT,6.2,extreme,0.7587431156396608,0.07561906590659073,33.221198034787584
USDT,6.25,normal,2.7,0.07561868936889905,8.338721372135836
USDT,6.25,stress,1.2091172574188223,0.07561868936893755,20.84680343034319
USDT,6.25,extreme,0.7556982858867556,0.07561868936893429,33.35488548854803
USDT,6.3,normal,2.7,0.07323582731523415,8.970033776471674
USDT,6.3,stress,1.2043036183187144,0.07561831283128712,20.930024533418788
USDT,6.3,extreme,0.7526897614493048,0.07561831283129122,33.48803925346706
USDT,6.35,normal,2.7,0.07561793629367149,8.405166417636943
USDT,6.35,stress,1.199546922078335,0.07561793629290417,21.012916043858883
USDT,6.35,extreme,0.7497168262982541,0.07561793629363436,33.6206656705305
USDT,6.4,normal,2.7,0.07561755975606428,8.438192739042814
USDT,6.4,stress,1.194846054436046,0.07561755975575638,21.095481847505177
USDT,6.4,extreme,0.7467787840219565,0.07561755975597523,33.75277095613183
USDT,6.45,normal,2.7,0.07561718321833616,8.4710903013764
USDT,6.45,stress,1.1901999314232392,0.07561718321832574,21.17772575343786
USDT,6.45,extreme,0.7438749571395209,0.07561718321826677,33.88436120547432
USDT,6.5,normal,2.7,0.07561680668069513,8.50386059899153
USDT,6.5,stress,1.185607498311491,0.07561680668067876,21.259651497472838
USDT,6.5,extreme,0.7410046864448326,0.07561680668059007,34.01544239590972
USDT,6.55,normal,2.7,0.07561643014273992,8.53650509750614
USDT,6.55,stress,1.181067728602792,0.07561643014301646,21.341262743803018
USDT,6.55,extreme,0.7381673303767506,0.07561643014301465,34.14602039008375
USDT,6.6,normal,2.7,0.07561605360500459,8.569025234683934
USDT,6.6,stress,1.1765796230689087,0.07561605360528124,21.422563086734858
